Long,Lat,4.6,4.7,4.8,4.9,5.0,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6.0,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.0,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.0,8.1
7.2,46.65,0.0008763213062964281,0.0007063084288094169,0.0005692792925842879,0.0004588348363870854,0.00036981743780197234,0.0002980700822196137,0.00024024225225839342,0.00019363345111151787,0.00015606710723249106,0.00012578891940961457,0.00010138492389311677,8.171549110075259e-05,6.586207073419112e-05,5.308433563401652e-05,4.278557649165506e-05,3.448485357512057e-05,2.7794533293264433e-05,2.240218521505631e-05,1.8055993210851487e-05,1.455299522148953e-05,1.172960504040406e-05,9.453973356674411e-06,7.619831958159152e-06,6.141527311502025e-06,4.950024932432344e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.25,46.65,0.0008750865265643921,0.0007053240473321015,0.0005684946896244444,0.0004582095410819755,0.000369319163673623,0.00029767307724083285,0.00023992597534457368,0.00019338152755811374,0.00015586646813794066,0.00012562914882376306,0.00010125771873091189,8.161422195118407e-05,6.578146730453102e-05,5.3020188812099714e-05,4.273453477488754e-05,3.4444247394055224e-05,2.7762233758259934e-05,2.2376498473021934e-05,1.803556845252498e-05,1.4536757615775148e-05,1.1716698758234938e-05,9.443717651906527e-06,7.611683183479578e-06,6.13505399136873e-06,4.944884141717156e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,46.65,0.0008722112495204979,0.0007029775800653013,0.0005665800658705613,0.00045664751652963186,0.00036804498731644284,0.000296633856231078,0.00023907850277789797,0.00019269051383929156,0.0001553031106424127,0.00012516991521969791,0.00010088341518195578,8.130918001949721e-05,6.553290296923952e-05,5.281766535049851e-05,4.2569544937431346e-05,3.4309850181481286e-05,2.765276894739861e-05,2.2287350403226246e-05,1.7962974324707644e-05,1.4477649621027282e-05,1.1668576475017952e-05,9.404542402796936e-06,7.5797955384698055e-06,6.109100767190792e-06,4.923762672058072e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.35,46.65,0.0008673231123654769,0.0006989380906097938,0.0005632438815485602,0.00045389381825435476,0.00036577334277534225,0.0002947608725377572,0.0002375350073403028,0.00019141915661391966,0.00015425639964456928,0.00012430854284945368,0.00010017486349577883,8.072657527248647e-05,6.505404820778862e-05,5.242423562435204e-05,4.224641783006814e-05,3.4044556227787165e-05,2.743503107655408e-05,2.2108701723783477e-05,1.7816444162332202e-05,1.4357499410360346e-05,1.157008609916027e-05,9.323830955875987e-06,7.513670576275723e-06,6.0549413873940056e-06,4.879414701856183e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,46.65,0.0008598929492213744,0.0006928422373880963,0.0005582443560445323,0.000449794681904798,0.0003624134421360654,0.0002920076846737128,0.00023527958912838943,0.0001895720199080203,0.00015274402148712343,0.0001230705641446921,9.916174467906166e-05,7.989767930067388e-05,6.437602030032764e-05,5.1869744446736557e-05,4.1793052174674315e-05,3.36739501927607e-05,2.713213999406158e-05,2.1861201536561914e-05,1.761424356551073e-05,1.4192339237992787e-05,1.1435205182918165e-05,9.213697268899301e-06,7.423759857138211e-06,5.9815519676560045e-06,4.819521029910882e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.45,46.65,0.0008493488621070373,0.0006842675660799668,0.0005512717825055248,0.000444125372228218,0.0003578041794345357,0.0002882605599592763,0.00023223359733221327,0.00018709615745872635,0.00015073173707238658,0.00012143517688017498,9.78327703345424e-05,7.881777376766447e-05,6.349857591126894e-05,5.1156851297574815e-05,4.121389210998262e-05,3.320346795602974e-05,2.6749968396603884e-05,2.1550784855894836e-05,1.7362126530639323e-05,1.398758480450371e-05,1.1268926853850218e-05,9.078673318811768e-06,7.3141223373597874e-06,5.892533043772208e-06,4.747247214817105e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,46.65,0.0008350157431420566,0.0006726421787042521,0.0005418431219849818,0.0004364786641511521,0.0003516029203582793,0.0002832317451595137,0.0002281557320740269,0.00018378955918317653,0.00014805064182744833,0.00011926135918032964,9.607031441315006e-05,7.738889532687335e-05,6.234019168373075e-05,5.0217787215702405e-05,4.045265470806782e-05,3.258640748330724e-05,2.624979625067076e-05,2.114537470981524e-05,1.703353742958522e-05,1.3721269434842831e-05,1.1053091155099503e-05,8.903755389378886e-06,7.172369861522628e-06,5.777661850304281e-06,4.654162865465164e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.55,46.65,0.0008162996754421024,0.0006574943009716006,0.0005295834180823705,0.000426556685239228,0.00034357307743092946,0.00027673334959066244,0.00022289682270357789,0.0001795338096753935,0.0001446067666703701,0.00011647453759005857,9.381523449705366e-05,7.556413956002472e-05,6.086366694787215e-05,4.902306883041595e-05,3.9485975004502725e-05,3.1804256277884875e-05,2.5616961696853307e-05,2.0633361616785812e-05,1.661928589265335e-05,1.3386120955947598e-05,1.0781945277272778e-05,8.684393105111341e-06,6.994905810940775e-06,5.63409587148745e-06,4.538022113081209e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,46.65,0.0007925501220861052,0.0006381252036445571,0.000513789300379027,0.00041367970423587103,0.00033307602530518353,0.0002681776169132705,0.00021592438566989995,0.00017385246378974562,0.00013997807273191326,0.00011270395769897702,9.074408417511883e-05,7.306299988468542e-05,5.882699199823133e-05,4.736481039466418e-05,3.813598418072794e-05,3.0705355138000406e-05,2.472255088232009e-05,1.990547009290247e-05,1.6026976210204872e-05,1.2904190076567767e-05,1.0389865173385692e-05,8.365445434841625e-06,6.735475057906485e-06,5.423097268768488e-06,4.366430521781549e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.65,46.65,0.000763498939126488,0.0006145097816124917,0.0004945943423075357,0.0003980792104401361,0.00032039803939740673,0.0002578755715534727,0.00020755373641449093,0.00016705170298067179,0.00013445323910924793,0.00010821603636549092,8.709876276154084e-05,7.010231204952136e-05,5.6422546169911045e-05,4.541225180966729e-05,3.6550505638742133e-05,2.9418040439590646e-05,2.367740494775631e-05,1.9056996289308728e-05,1.5338214235820752e-05,1.2345115880884144e-05,9.936090002002874e-06,7.997161770923771e-06,6.436595451601842e-06,5.180558456778823e-06,4.1696243781878685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,46.65,0.0007288088396986916,0.0005862729004244417,0.0004716132724124528,0.0003793780633662155,0.00030518164785929195,0.00024549611093164483,0.00019748350084452187,0.0001588608965295894,0.00012779186211179085,0.00010279912504346174,8.26943055346235e-05,6.652146269664563e-05,5.351160799889414e-05,4.304613845842127e-05,3.462744110747441e-05,2.7855220001824948e-05,2.2407468564815783e-05,1.80251542828744e-05,1.4499905924777028e-05,1.1664103848216402e-05,9.38291046255505e-06,7.5478592263425015e-06,6.071695339355384e-06,4.884230787937198e-06,3.9290031693292815e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.75,46.65,0.0006887836371864357,0.0005537808691650563,0.00044523886994235376,0.00035797128569810304,0.00028780829999705277,0.00023139737755271342,0.00018604309599554633,0.0001495783263868597,0.0001202607206338223,9.668941356329606e-05,7.773812344027138e-05,6.250131545285026e-05,5.02509502952924e-05,4.040167768295654e-05,3.2482879467283475e-05,2.611617949248164e-05,2.0997363167862213e-05,1.6881844398241273e-05,1.3572973605703247e-05,1.0912647349922827e-05,8.77375008741156e-06,7.054079684347737e-06,5.671468063242593e-06,4.559850561647671e-06,3.6661120655381242e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,46.65,0.0006435438717308289,0.0005171766801346668,0.0004156231187442847,0.00033401076038760123,0.00026842392594311537,0.00021571581146118604,0.00017335754294449455,0.00013931680530492944,0.00011196035381814779,8.997566006434787e-05,7.230790581610699e-05,5.810942205777498e-05,4.669897181964086e-05,3.752909394856693e-05,3.0159826425529603e-05,2.4237599674146052e-05,1.9478269541698283e-05,1.5653488132218176e-05,1.2579746583025448e-05,1.010956928396137e-05,8.124439340303528e-06,6.5291128290345265e-06,5.247046819900532e-06,4.216729103197418e-06,3.388726054291261e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.85,46.65,0.0005936562185004116,0.00047662434745437336,0.0003826638594165273,0.00030722649769767546,0.00024666066163907534,0.00019803461440548028,0.0001589945827274462,0.00012765080462613212,0.00010248605303738196,8.228221968442184e-05,6.60613151003732e-05,5.303815825499654e-05,4.2582353291863964e-05,3.418777821317324e-05,2.7448088108087265e-05,2.2037042954225056e-05,1.769271751202804e-05,1.4204820573135645e-05,1.140451937831088e-05,9.156261761190555e-06,7.351220331452733e-06,5.9020195706825e-06,4.738510695668107e-06,3.804372972443022e-06,3.0543887138049574e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,46.65,0.0005403366016866828,0.0004334777072437368,0.0003477516124022367,0.0002789790165740263,0.00022380713520201424,0.00017954623759540737,0.00014403853652807455,0.00011555296043441771,9.27007990506533e-05,7.436795522619795e-05,5.9660687022633805e-05,4.786197526883464e-05,3.8396620928674745e-05,3.080316832872267e-05,2.471142391744808e-05,1.9824404919127252e-05,1.59038602728756e-05,1.2758655809597451e-05,1.0235458653488577e-05,8.211257916973411e-06,6.587370336228432e-06,5.284628577011781e-06,4.239521635492176e-06,3.4010987193216773e-06,2.7284853254369418e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.95,46.65,0.00048456977073784677,0.000388359858852564,0.00031125214669975784,0.00024945394645995523,0.0001999255930622595,0.00016023095304332346,0.00012841756693288977,0.00010292063259190668,8.248603994665484e-05,6.610868244976698e-05,5.2982995264276e-05,4.246337643353072e-05,3.403239775742403e-05,2.7275364353453393e-05,2.1859920760468798e-05,1.7519697600178936e-05,1.4041213000517667e-05,1.1253371181282729e-05,9.01904719731261e-06,7.2283417946967935e-06,5.793175681020723e-06,4.6429575584039575e-06,3.721111962064787e-06,2.9822960353486323e-06,2.3901699228934795e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,46.65,0.0004282104829182069,0.0003428668166602851,0.0002745324088753141,0.00021981726246633282,0.00017600700456303652,0.00014092826852666912,0.00011284083693454513,9.035131086155762e-05,7.234401444331057e-05,5.792563246891673e-05,4.63808764174294e-05,3.7137025714708514e-05,2.973550257577275e-05,2.380912606236738e-05,1.9063893962966855e-05,1.5264401649560787e-05,1.2222159595440437e-05,9.786245727623742e-06,7.835816625769635e-06,6.27411434470432e-06,5.023664334974063e-06,4.0224326397647015e-06,3.2207494802219936e-06,2.578844206598436e-06,2.06487267753932e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.05,46.65,0.00037283364176120975,0.00029826837104848813,0.00023861586247560552,0.0001908936229647376,0.00015271564618359607,0.0001221731128223159,9.773896743300513e-05,7.81915585353329e-05,6.255354951399732e-05,5.004308532079126e-05,4.003466351860457e-05,3.2027887617962336e-05,2.5622434967071445e-05,2.0498048037998813e-05,1.6398518790493123e-05,1.3118879130549299e-05,1.0495154701663564e-05,8.396164475529178e-06,6.716964341702462e-06,5.373597884175753e-06,4.2988993172913425e-06,3.4391362855337227e-06,2.751322429689343e-06,2.201068733607532e-06,1.7608635570467228e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,46.65,0.0003213028382675274,0.00025685235727737464,0.00020533006459424617,0.00016414268538029312,0.00013121712506392,0.0001048961436578346,8.385490945752231e-05,6.703436663532648e-05,5.358786937206801e-05,4.283862068225863e-05,3.424557575675631e-05,2.7376218645520014e-05,2.188479381203808e-05,1.7494899329790253e-05,1.3985578769659064e-05,1.1180196015562158e-05,8.937548767491068e-06,7.144756020334242e-06,5.711581816168702e-06,4.565889438731769e-06,3.650012745657707e-06,2.91785275946588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.15,46.65,0.0002726538165934484,0.00021769073496069494,0.00017380741703095613,0.00013877035073022262,0.00011079624823679234,8.846131741715774e-05,7.062878936598237e-05,5.6391044894334374e-05,4.502342290663197e-05,3.5947349717599606e-05,2.8700881795627585e-05,2.291519776449946e-05,1.8295824172551597e-05,1.4607649581481706e-05,1.1662957796948647e-05,9.311873682498755e-06,7.434734292141852e-06,5.935998952143888e-06,4.739386941184272e-06,3.7839948039790363e-06,3.0211960184934443e-06,2.4121663917157167e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,46.65,0.00022973010739119805,0.00018322414817268927,0.00014613273601063912,0.00011655000723232039,9.295592751179741e-05,7.413817521127122e-05,5.912983856811633e-05,4.715974912093407e-05,3.761285361884944e-05,2.9998606509177896e-05,2.392576749256049e-05,1.9082297848912873e-05,1.5219327589705369e-05,1.2138367282579089e-05,9.6811081357128e-06,7.721289841183468e-06,6.158212417297135e-06,4.911559926488019e-06,3.917276649309328e-06,3.1242734482290213e-06,2.4918037790927766e-06,1.9873695806666463e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.25,46.65,0.00019354630136104818,0.00015421972719100404,0.0001228839020088965,9.791518394357413e-05,7.801985263565719e-05,6.216703764055772e-05,4.9535350186093244e-05,3.947028816811847e-05,3.145034128366786e-05,2.5059962975682022e-05,1.996804176201523e-05,1.5910746076505055e-05,1.26778499959486e-05,1.0101844269305192e-05,8.04925576573258e-06,6.413731402384368e-06,5.110528908005027e-06,4.072123191169111e-06,3.2447106168389713e-06,2.585419549628118e-06,2.0600895307878545e-06,1.6415009821319536e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,46.65,0.00016477558343876394,0.00013112696032616903,0.0001043496890831278,8.304056614085489e-05,6.608295416263228e-05,5.2588233127411715e-05,4.184925438640461e-05,3.330326937655363e-05,2.650244921733646e-05,2.1090416477089194e-05,1.6783568276401022e-05,1.3356216199226574e-05,1.0628759589824015e-05,8.458273807025373e-06,6.7310196426465025e-06,5.35648658500137e-06,4.26264498548587e-06,3.3921754846217555e-06,2.6994634614481313e-06,2.1482093000001612e-06,1.7095260985149754e-06,1.3604258846758192e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.35,46.65,0.00014381104149366612,0.00011428068921683846,9.081413514929439e-05,7.216624295898626e-05,5.734752764977348e-05,4.557170902676202e-05,3.621395293545565e-05,2.8777731328721874e-05,2.286847317715795e-05,1.8172629893033134e-05,1.4441037704608232e-05,1.1475695631204008e-05,9.11926050783124e-06,7.2466993875310185e-06,5.758652474195977e-06,4.576163007892796e-06,3.63648750084377e-06,2.8897663130861356e-06,2.2963777637321537e-06,1.8248364830435635e-06,1.4501221123953281e-06,1.1523520570202896e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,46.65,0.00013066805314789222,0.00010371642898878267,8.232385380996968e-05,6.534371845235233e-05,5.186590745997011e-05,4.116803344123234e-05,3.267670516537928e-05,2.593680021277444e-05,2.05870696919892e-05,1.6340775849041912e-05,1.2970323941283348e-05,1.0295061628431835e-05,8.171600151198525e-06,6.486123739714381e-06,5.148294472510178e-06,4.086406040562689e-06,3.243543021469188e-06,2.5745290950772916e-06,2.0435060917882728e-06,1.6220120568655213e-06,1.287455476949747e-06,1.0219045964851365e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.45,46.65,0.00012516594469510898,9.925569002094293e-05,7.870904430507904e-05,6.241570287109289e-05,4.949520278163588e-05,3.924933826751678e-05,3.112444193110959e-05,2.4681457436577986e-05,1.9572217257585286e-05,1.552062690135368e-05,1.2307744876131866e-05,9.75995302062594e-06,7.73957205933566e-06,6.1374250295948695e-06,4.866933485413611e-06,3.859443080189248e-06,3.060510503039291e-06,2.426962679199266e-06,1.924563893938729e-06,1.5261652550921624e-06,1.2102380323169332e-06,9.59709978832972e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,46.65,0.00012672315001581398,0.00010036530623570467,7.948977170056285e-05,6.295625210653808e-05,4.9861635908084615e-05,3.9490639332267245e-05,3.127676348047143e-05,2.4771336700139534e-05,1.961900950409019e-05,1.5538343512639916e-05,1.2306437985975683e-05,9.746754142250188e-06,7.719472539794622e-06,6.11385708767747e-06,4.842202221336748e-06,3.835045898069204e-06,3.037373502512631e-06,2.405613423690071e-06,1.905256639461038e-06,1.5089718153194075e-06,1.1951124108880314e-06,9.465344250635513e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.55,46.65,0.00013492509055378557,0.00010670451878512342,8.438648495129563e-05,6.673643485081087e-05,5.277802182875803e-05,4.173911239040786e-05,3.30090719030565e-05,2.61049824944405e-05,2.064493430123425e-05,1.6326895631020702e-05,1.2912005896943245e-05,1.0211365462802684e-05,8.075583489314948e-06,6.386515800657744e-06,5.05072948408734e-06,3.994332483501847e-06,3.1588885884257887e-06,2.4981839195010372e-06,1.975670480412912e-06,1.5624445139578338e-06,1.2356478465825181e-06,9.7720301812927e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,46.65,0.00014918216418011417,0.00011785153213554829,9.310083088674409e-05,7.354817543640125e-05,5.810188458957173e-05,4.589956277954024e-05,3.625992318247539e-05,2.8644761487095092e-05,2.2628905136592804e-05,1.7876474458307457e-05,1.4122129798934548e-05,1.1156257728750364e-05,8.813265412842444e-06,6.962339200291277e-06,5.5001371377724504e-06,4.345020669776012e-06,3.432497081749815e-06,2.7116180147017993e-06,2.1421349908804936e-06,1.6922525360487214e-06,1.3368525418953767e-06,1.056092178249335e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.65,46.65,0.000168853478372022,0.00013323329097803078,0.00010512729466107231,8.295035392298925e-05,6.54517060381461e-05,5.1644456644158686e-05,4.074989150240502e-05,3.2153569855489316e-05,2.537066987855e-05,2.0018644881223522e-05,1.579564656303573e-05,1.2463503985795535e-05,9.834287294645796e-06,7.759712530475599e-06,6.122776227217503e-06,4.831156566161106e-06,3.8120084277329125e-06,3.0078529192693955e-06,2.3733365604403244e-06,1.8726735294716941e-06,1.4776269867205562e-06,1.1659167696795426e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,46.65,0.00019325251815155154,0.0001522993820833038,0.00012002483942416097,9.458975980255919e-05,7.454475930318596e-05,5.8747596937489495e-05,4.6298092463503274e-05,3.648682590245336e-05,2.8754715343137474e-05,2.2661156597981204e-05,1.7858914531399622e-05,1.4074340470021657e-05,1.1091774391520863e-05,8.741260038446962e-06,6.888854820323945e-06,5.429002073878797e-06,4.278514382911017e-06,3.3718324514426227e-06,2.6572901398480933e-06,2.094170163593768e-06,1.6503837993842661e-06,1.300642544646974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,46.65,0.0002214698256623304,0.0001743333305210555,0.0001372291224681028,0.00010802198513685047,8.503114027316065e-05,6.69335485468473e-05,5.268775916327055e-05,4.1473967999074934e-05,3.264686213280732e-05,2.5698471996703515e-05,2.0228942024598433e-05,1.5923518227350247e-05,1.2534438683605296e-05,9.86667348085956e-06,7.76670160335445e-06,6.11367666324174e-06,4.8124732003901276e-06,3.788211216211818e-06,2.981947887407843e-06,2.3472854678760297e-06,1.847701303812901e-06,1.4544460670878292e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,46.65,0.0002525894323372627,0.00019863321995113349,0.0001562027223100062,0.0001228358996129691,9.659663741923844e-05,7.596240869685852e-05,5.973590145927929e-05,4.697557909765706e-05,3.6941017711842366e-05,2.9049961533667292e-05,2.2844532516340424e-05,1.7964659275276857e-05,1.4127187024647927e-05,1.1109445896698164e-05,8.736331602544618e-06,6.870143500635457e-06,5.402596542258521e-06,4.248535438510824e-06,3.3409960161715596e-06,2.627318139414669e-06,2.066090661180793e-06,1.6247482765235874e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.85,46.65,0.0002856968771028931,0.00022442949267502917,0.00017630082931763353,0.0001384933101961601,0.00010879356667524671,8.546290663089142e-05,6.713547553950801e-05,5.273834625794014e-05,4.142866484766625e-05,3.254433238619441e-05,2.5565235672933158e-05,2.008279823165609e-05,1.5776063983243118e-05,1.2392904022794169e-05,9.735259206489518e-06,7.647543133582603e-06,6.007536053908477e-06,4.719226350345743e-06,3.7071933445008407e-06,2.9121897468395068e-06,2.2876737684617027e-06,1.7970845934217852e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,46.65,0.0003198636863169254,0.0002509988544309617,0.0001969602343708151,0.00015455582111768254,0.0001212808368324384,9.516976501329194e-05,7.46802556804144e-05,5.860202231242172e-05,4.598534154169892e-05,3.608495955343214e-05,2.8316073864803052e-05,2.2219784419552044e-05,1.7435991938526853e-05,1.368212208030061e-05,1.0736439148373893e-05,8.424945140535484e-06,6.611102678042864e-06,5.187769914644744e-06,4.070872624298949e-06,3.1944369502763185e-06,2.506692949550641e-06,1.967016220562574e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.95,46.65,0.0003547715592256524,0.0002781413427160148,0.00021806315711010737,0.00017096178538365673,0.0001340342508373767,0.00010508301945414615,8.238521592316134e-05,6.459011407237156e-05,5.0638728700790734e-05,3.9700826084375556e-05,3.112549717665804e-05,2.4402428079212385e-05,1.9131534134320216e-05,1.4999146273459834e-05,1.1759349551738087e-05,9.219344435037404e-06,7.2279773848167306e-06,5.66674337638231e-06,4.44273379615661e-06,3.4831088067288906e-06,2.7307616408343227e-06,2.1409205088974775e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,46.65,0.0003900319007656033,0.00030551234092292723,0.00023930809287236603,0.00018745024634886335,0.00014682995181943955,0.00011501203135805515,9.008903070814192e-05,7.056681594631441e-05,5.527505328717584e-05,4.329699964425975e-05,3.3914578820387204e-05,2.6565320604673046e-05,2.0808639801588724e-05,1.6299426604182048e-05,1.2767355353607152e-05,1.000068135649324e-05,7.833542328277128e-06,6.1360208052036184e-06,4.806350817654361e-06,3.764818950718684e-06,2.9489861235040365e-06,2.3099434853438435e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.05,46.65,0.00042603620822225793,0.00033337516189760883,0.0002608674953690728,0.0002041299334758878,0.00015973255427967315,0.00012499140779359628,9.780631204064471e-05,7.653386155193703e-05,5.9888075226784234e-05,4.6862675539491045e-05,3.667024455291577e-05,2.8694623916514587e-05,2.2453666716385927e-05,1.757009061987983e-05,1.3748671396019518e-05,1.0758394546896943e-05,8.41848962544519e-06,6.587504467552365e-06,5.154750462401618e-06,4.033614384819004e-06,3.1563205670739277e-06,2.469834433286043e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1,46.65,0.00046339323601577906,0.00036221705844679186,0.0002831314493522958,0.00022131320063407546,0.0001729922012671817,0.00013522149703961757,0.00010569755457826985,8.261980329969799e-05,6.4580790164854e-05,5.048037598986343e-05,3.945861043391634e-05,3.084331157867001e-05,2.4109056166209015e-05,1.88451423916742e-05,1.4730538801263445e-05,1.1514307647453369e-05,9.00030145454099e-06,7.035196842745018e-06,5.499148779835531e-06,4.298477693873106e-06,3.359958327616201e-06,2.626352987383794e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.15,46.65,0.000503267297453024,0.00039303920220334096,0.0003069538134641335,0.0002397232708650353,0.000187217890537716,0.0001462125026032782,0.00011418831665375553,8.917822560351592e-05,6.964596879743652e-05,5.4391765283004584e-05,4.247861161532421e-05,3.3174735958140964e-05,2.590864094376883e-05,2.0234002217818973e-05,1.5802251046985787e-05,1.2341163754839622e-05,9.638141005945689e-06,7.5271478068237034e-06,5.87851448056689e-06,4.590973123959741e-06,3.585435457151309e-06,2.8001356672750083e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.2,46.65,0.0005466692085651486,0.00042668320787478457,0.00033303240294983407,0.00025993660024092863,0.00020288426892756456,0.00015835409972065744,0.00012359765870264378,9.646975868282188e-05,7.529603715754808e-05,5.876964610923901e-05,4.5870557177490696e-05,3.5802632108601546e-05,2.7944471340870036e-05,2.181106312897592e-05,1.702384970568903e-05,1.3287360536937753e-05,1.0370976396768642e-05,8.094697202975231e-06,6.3180281092575875e-06,4.931311950939843e-06,3.848960123722542e-06,3.004168937172451e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.25,46.65,0.0005935581127134826,0.0004628738747815036,0.0003609625151170261,0.0002814890647058798,0.00021951336005739794,0.00017118290621267126,0.00013349341078622916,0.00010410204467505795,8.118180274187665e-05,6.330793138085575e-05,4.936936504673337e-05,3.849966702153465e-05,3.002316025697605e-05,2.341293358704878e-05,1.825808638391353e-05,1.4238187223717266e-05,1.1103352417482197e-05,8.658717046102767e-06,6.752319222085727e-06,5.2656551077401934e-06,4.106311010333883e-06,3.2022207809245403e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3,46.65,0.0006439232971971546,0.0005016625111224092,0.00039083112760076395,0.0003044855240931289,0.00023721608934510475,0.00018480837561365366,0.0001439789964642832,0.00011216997852439875,8.73884745512049e-05,6.808189666514793e-05,5.304068775810538e-05,4.132250524628712e-05,3.219319972669683e-05,2.5080815055040523e-05,1.953975629019092e-05,1.5222873760769495e-05,1.1859711831116484e-05,9.239567402876576e-06,7.198286882113134e-06,5.607982461272657e-06,4.36902115553802e-06,3.4037812864501705e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.35,46.65,0.0006967912772251647,0.0005423678722122718,0.0004221678964501505,0.00032860672804667525,0.00025578065986918815,0.00019909435869479956,0.00015497091602015116,0.00012062614540133582,9.38928882245901e-05,7.308427691107018e-05,5.688728449977027e-05,4.4279881936954674e-05,3.446654108839527e-05,2.6828040542650835e-05,2.0882390070198185e-05,1.6254419016487158e-05,1.2652102716768027e-05,9.848134276586738e-06,7.66558320315e-06,5.9667310498629735e-06,4.6443795284880665e-06,3.6150886879648934e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
