Lat,Long,4.6,4.7,4.8,4.9,5.0,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6.0,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.0,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.0,8.1,8.2,8.3,8.4,8.5,8.6
5.2,44.6,1.598053868e-08,1.269379307e-08,1.008303828e-08,8.00924201e-09,6.3619669999999996e-09,5.05349e-09,4.01412985e-09,3.1885366600000003e-09,2.532744689e-09,2.011830616e-09,1.598053868e-09,1.269379307e-09,1.008303828e-09,8.00924201e-10,6.361966999999999e-10,5.05349e-10,4.01412985e-10,3.18853666e-10,2.532744689e-10,2.011830616e-10,1.598053868e-10,1.223363546e-10,9.7175221e-11,7.71890219e-11,6.13134188e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,44.8,5.9261416800000004e-09,4.70730163e-09,3.73914265e-09,2.97010659e-09,2.35923951e-09,1.874010547e-09,1.488579492e-09,1.182420733e-09,9.39230164e-10,7.460570470000001e-10,5.92614168e-10,4.70730163e-10,3.739142650000001e-10,2.9701065899999994e-10,2.35923951e-10,1.874010547e-10,1.4885794919999998e-10,1.182420733e-10,9.39230164e-11,7.460570470000001e-11,5.92614168e-11,4.7073016300000005e-11,3.7391426500000006e-11,2.9701065899999996e-11,2.3592395099999996e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,45.0,8.073464675999997e-08,6.412980939000002e-08,5.094011888999999e-08,4.046317437999999e-08,3.214104192e-08,2.5530537170000002e-08,2.027962645e-08,1.6108679919999997e-08,1.2795579243999997e-08,1.0163889773e-08,8.073464676e-09,6.412980938999999e-09,5.0940118890000005e-09,4.046317438e-09,3.214104192e-09,2.553053717e-09,2.0279626449999998e-09,1.6108679920000003e-09,1.2795579244e-09,1.0163889773e-09,8.073464676000001e-10,6.201987419000001e-10,4.926413779e-10,3.913189528e-10,3.1083569320000007e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,45.2,3.139557271e-07,2.493838989e-07,1.980926724e-07,1.5735060239999998e-07,1.249880265e-07,9.92815185e-08,7.886211347000001e-08,6.264240314e-08,4.9758629499999995e-08,3.9524684589999995e-08,3.139557270999999e-08,2.493838989e-08,1.9809267240000004e-08,1.573506024e-08,1.2498802650000002e-08,9.928151850000001e-09,7.886211347e-09,6.264240314000001e-09,4.9758629499999995e-09,3.952468459e-09,3.139557271e-09,3.1078023000000003e-10,2.46861512e-10,1.9608907099999998e-10,1.55759084e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,45.4,6.108301640000001e-07,4.851996467000001e-07,3.8540778069999994e-07,3.061402809e-07,2.4317586880000004e-07,1.9316145799999999e-07,1.5343360050000003e-07,1.218766411e-07,9.681005619999999e-08,7.689896220000002e-08,6.10830164e-08,4.851996466999999e-08,3.854077807e-08,3.061402809e-08,2.431758688e-08,1.93161458e-08,1.534336005e-08,1.218766411e-08,9.681005619999999e-09,7.68989622e-09,6.10830164e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,45.6,1.135044968e-06,9.015982690000002e-07,7.16164957e-07,5.688700472e-07,4.5186953990000004e-07,3.589327334e-07,2.8511040630000005e-07,2.2647124500000003e-07,1.7989250370000002e-07,1.428936949e-07,1.1350449680000001e-07,9.01598269e-08,7.161649570000001e-08,5.688700472e-08,4.5186953989999993e-08,3.589327334e-08,2.8511040630000004e-08,2.26471245e-08,1.7989250369999996e-08,1.4289369489999999e-08,1.135044968e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,45.8,2.2700889219999995e-06,1.8031957249999996e-06,1.432329288e-06,1.137739589e-06,9.037386789999999e-07,7.17865151e-07,5.702205590000002e-07,4.5294228960000005e-07,3.597848496e-07,2.857872648e-07,2.270088922e-07,1.8031957249999997e-07,1.4323292879999999e-07,1.1377395890000001e-07,9.037386789999999e-08,7.17865151e-08,5.7022055899999996e-08,4.529422896e-08,3.597848496e-08,2.8578726479999998e-08,2.2700889220000003e-08,2.4056216e-09,1.9108532e-09,1.5178446e-09,1.2056669e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,46.0,2.866794746e-06,2.277176003e-06,1.8088252069999998e-06,1.4368009360000002e-06,1.1412915490000001e-06,9.06560101e-07,7.201062849999999e-07,5.720007540000001e-07,4.54356349e-07,3.60908076e-07,2.8667947459999994e-07,2.277176003e-07,1.8088252070000004e-07,1.4368009360000002e-07,1.141291549e-07,9.06560101e-08,7.20106285e-08,5.72000754e-08,4.543563490000001e-08,3.60908076e-08,2.866794746e-08,1.01082798e-08,8.029292e-09,6.3778934e-09,5.0661408e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,46.2,1.8460157079999998e-06,1.466342424e-06,1.164757175e-06,9.251995099999999e-07,7.349121e-07,5.837614300000001e-07,4.6369818509999995e-07,3.683285621e-07,2.925737753e-07,2.323996091e-07,1.8460157080000002e-07,1.4663424240000003e-07,1.1647571749999998e-07,9.251995099999999e-08,7.349121e-08,5.8376142999999995e-08,4.6369818510000006e-08,3.683285621e-08,2.9257377530000003e-08,2.323996091e-08,1.846015708e-08,1.052546034e-08,8.360670199999999e-09,6.641116380000001e-09,5.27522632e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,46.4,5.217703633e-07,4.1445692930000006e-07,3.2921484279999997e-07,2.615046459e-07,2.0772052160000002e-07,1.649982765e-07,1.310627891e-07,1.041068733e-07,8.269503046000001e-08,6.568699697999999e-08,5.217703633e-08,4.144569293e-08,3.292148428e-08,2.615046459e-08,2.0772052160000003e-08,1.649982765e-08,1.3106278910000001e-08,1.0410687329999999e-08,8.269503046000001e-09,6.568699697999999e-09,5.217703633e-09,2.64042044e-09,2.0973605199999997e-09,1.66599269e-09,1.3233450189999998e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,46.6,5.619366861e-08,4.463621774e-08,3.545580772e-08,2.816354909e-08,2.2371102219999998e-08,1.776999819e-08,1.411521137e-08,1.1212110970000001e-08,8.90609618e-09,7.074363679999999e-09,5.619366861e-09,4.463621774000001e-09,3.5455807720000003e-09,2.8163549089999997e-09,2.237110222e-09,1.7769998189999998e-09,1.411521137e-09,1.121211097e-09,8.906096179999999e-10,7.07436368e-10,5.619366861e-10,1.0378395e-10,8.243851899999998e-11,6.548324300000001e-11,5.2015189e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,46.8,6.449356400000002e-10,5.1229059e-10,4.0692687999999997e-10,3.2323351e-10,2.567535e-10,2.0394656e-10,1.6200051e-10,1.2868158e-10,1.0221541e-10,8.1192586e-11,6.4493564e-11,5.1229059e-11,4.0692688e-11,3.2323351e-11,2.567535e-11,2.0394656e-11,1.6200051e-11,1.2868158e-11,1.0221541e-11,8.1192586e-12,6.4493564e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,43.6,3.6480325000000002e-09,2.8977351500000005e-09,2.30175292e-09,1.8283473e-09,1.45230788e-09,1.15360916e-09,9.1634433e-10,7.278781700000001e-10,5.781741800000001e-10,4.5926008e-10,3.6480324999999997e-10,2.8977351499999997e-10,2.30175292e-10,1.8283473e-10,1.4523078800000001e-10,1.1536091599999999e-10,9.163443299999999e-11,7.278781699999999e-11,5.7817417999999996e-11,4.5926008e-11,3.6480325e-11,2.89773515e-11,2.30175292e-11,1.8283473000000002e-11,1.4523078799999999e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,43.8,5.241519397e-08,4.163486863e-08,3.3071751589999995e-08,2.626982598e-08,2.086686461e-08,1.657513974e-08,1.31661014e-08,1.0458206179999998e-08,8.3072483e-09,6.598681905000001e-09,5.241519397e-09,4.163486863000001e-09,3.3071751590000008e-09,2.626982598e-09,2.086686461e-09,1.657513974e-09,1.31661014e-09,1.045820618e-09,8.307248300000001e-10,6.598681905e-10,5.241519396999999e-10,4.1634868629999994e-10,3.307175159000001e-10,2.626982597999999e-10,2.086686461e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,44.0,2.3711382529999997e-07,1.8834620559999996e-07,1.4960870945999999e-07,1.1883842340999999e-07,9.439671411e-08,7.498197526000001e-08,5.956029984999999e-08,4.731042772999999e-08,3.7580008679999995e-08,2.9850861939999994e-08,2.371138253e-08,1.8834620560000002e-08,1.4960870946e-08,1.1883842341e-08,9.439671410999998e-09,7.498197526e-09,5.9560299849999996e-09,4.731042773e-09,3.758000868e-09,2.9850861939999996e-09,2.3711382530000005e-09,1.883462056e-09,1.4960870945999998e-09,1.1883842341000001e-09,9.439671411e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,44.2,5.409108471e-07,4.2966075849999994e-07,3.412916699e-07,2.710976128e-07,2.1534048549999996e-07,1.710510287e-07,1.3587066139999998e-07,1.0792590269999999e-07,8.57285918e-08,6.809664131e-08,5.409108471000001e-08,4.2966075849999994e-08,3.412916699e-08,2.7109761279999998e-08,2.1534048550000004e-08,1.7105102870000003e-08,1.358706614e-08,1.079259027e-08,8.57285918e-09,6.809664130999999e-09,5.409108471000001e-09,4.2966075850000004e-09,3.4129166990000003e-09,2.710976128e-09,2.153404855e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,44.4,6.836600350000001e-07,5.430504703000001e-07,4.313603207e-07,3.4264168170000006e-07,2.7216996399999996e-07,2.161922858e-07,1.7172763669999998e-07,1.3640811100000002e-07,1.083528142e-07,8.606769869999998e-08,6.83660035e-08,5.430504703e-08,4.313603207e-08,3.4264168170000004e-08,2.72169964e-08,2.161922858e-08,1.717276367e-08,1.36408111e-08,1.083528142e-08,8.60676987e-09,6.8366003499999994e-09,5.430504702999999e-09,4.313603207e-09,3.426416817e-09,2.72169964e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,44.6,4.259605396e-07,3.383524804e-07,2.6876293010000004e-07,2.134859844e-07,1.6957794500000002e-07,1.3470055e-07,1.069964491e-07,8.499030152999999e-08,6.751019557e-08,5.3625254609999995e-08,4.259605396e-08,3.3835248040000004e-08,2.6876293010000004e-08,2.1348598440000002e-08,1.69577945e-08,1.3470055e-08,1.0699644909999999e-08,8.499030153000001e-09,6.751019557000002e-09,5.362525461e-09,4.259605395999999e-09,3.383524804e-09,2.6876293009999997e-09,2.1348598439999997e-09,1.6957794500000001e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,44.8,2.197697881e-07,1.745693471e-07,1.3866536269999999e-07,1.1014581250000001e-07,8.749192808999998e-08,6.949730884e-08,5.520367495e-08,4.384983756e-08,3.483116423e-08,2.766737711e-08,2.1976978809999997e-08,1.745693471e-08,1.386653627e-08,1.1014581250000001e-08,8.749192809e-09,6.949730884e-09,5.520367495e-09,4.384983756e-09,3.4831164229999997e-09,2.766737711e-09,2.197697881e-09,1.745693471e-09,1.3866536270000002e-09,1.101458125e-09,8.749192808999999e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,45.0,7.221888354999999e-07,5.736986655e-07,4.557397539e-07,3.620345333e-07,2.875961661e-07,2.284631719e-07,1.8148858860000003e-07,1.4417250699999996e-07,1.1452903070000001e-07,9.098058759999998e-08,7.227396735000001e-08,5.7413638350000013e-08,4.560875819e-08,3.623109323e-08,2.8781580409999996e-08,2.2863770490000002e-08,1.816272786e-08,1.44282717e-08,1.146166084e-08,9.10501805e-09,7.232926835e-09,5.745758285e-09,4.564367829e-09,3.625884213e-09,2.8803630910000002e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,45.2,2.430438011e-06,1.930565537e-06,1.5335027220000001e-06,1.218104502e-06,9.67574811e-07,7.685719819999999e-07,6.104984309999999e-07,4.849361409e-07,3.8519847009999996e-07,3.0597401859999997e-07,2.4304380110000003e-07,1.9305655370000002e-07,1.533502722e-07,1.2181045019999998e-07,9.675748109999999e-08,7.68571982e-08,6.10498431e-08,4.849361409000001e-08,3.851984701e-08,3.0597401859999994e-08,2.4304380110000002e-08,1.691414428e-08,1.34353824e-08,1.0672103500000001e-08,8.47715326e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,45.4,4.42943666e-06,3.5184266030000005e-06,2.7947855969999996e-06,2.21997711e-06,1.7633904879999997e-06,1.40071085e-06,1.112624191e-06,8.837888089999999e-07,7.020184030000001e-07,5.57633037e-07,4.42943666e-07,3.518426603e-07,2.794785597e-07,2.2199771100000004e-07,1.763390488e-07,1.4007108499999997e-07,1.1126241910000001e-07,8.837888090000001e-08,7.020184030000001e-08,5.5763303699999994e-08,4.42943666e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,45.6,7.524028700000001e-06,5.97654843e-06,4.74734118e-06,3.770947097e-06,2.995369766e-06,2.379306784e-06,1.889950548e-06,1.5012411000000004e-06,1.192478188e-06,9.47219097e-07,7.524028700000002e-07,5.976548429999999e-07,4.7473411799999987e-07,3.770947097e-07,2.9953697659999995e-07,2.3793067839999997e-07,1.8899505479999995e-07,1.5012410999999998e-07,1.192478188e-07,9.472190969999999e-08,7.5240287e-08,1.9826814e-08,1.57489982e-08,1.2509873899999999e-08,9.936946000000001e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,45.8,1.3411164799999999e-05,1.06528669e-05,8.461872980000001e-06,6.7215046e-06,5.339080910000001e-06,4.240982690000001e-06,3.368732309e-06,2.6758791699999997e-06,2.1255263960000003e-06,1.6883656200000002e-06,1.34111648e-06,1.06528669e-06,8.461872979999999e-07,6.7215046e-07,5.339080909999999e-07,4.240982690000001e-07,3.368732308999999e-07,2.6758791699999994e-07,2.125526396e-07,1.68836562e-07,1.34111648e-07,1.039263475e-07,8.25516323e-08,6.557309210000001e-08,5.2086558799999994e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,46.0,1.5708168030000002e-05,1.247744131e-05,9.911183999999997e-06,7.87273329e-06,6.253534309999999e-06,4.96735888e-06,3.9457134e-06,3.134191562e-06,2.489576844e-06,1.9775411949999997e-06,1.570816803e-06,1.247744131e-06,9.911184e-07,7.872733290000001e-07,6.253534309999999e-07,4.96735888e-07,3.9457134e-07,3.134191562e-07,2.4895768439999997e-07,1.977541195e-07,1.570816803e-07,1.2477441310000001e-07,9.911184e-08,7.87273329e-08,6.25353431e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,46.2,9.65994946e-06,7.67317063e-06,6.0950160500000005e-06,4.84144335e-06,3.8456951569999996e-06,3.0547442529999996e-06,2.426469606e-06,1.92741332e-06,1.530998817e-06,1.2161155870000002e-06,9.65994946e-07,7.67317063e-07,6.095016049999999e-07,4.84144335e-07,3.8456951569999994e-07,3.054744253e-07,2.426469606e-07,1.9274133199999998e-07,1.530998817e-07,1.216115587e-07,9.659949459999999e-08,7.67317063e-08,6.09501605e-08,4.8414433500000003e-08,3.845695157000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,46.4,2.678418209e-06,2.127543216e-06,1.6899676530000002e-06,1.342389017e-06,1.0662974979999999e-06,8.469902120000001e-07,6.727882403000001e-07,5.344146939e-07,4.245006795e-07,3.3719287319999995e-07,2.678418209e-07,2.127543216e-07,1.689967653e-07,1.3423890170000002e-07,1.0662974979999999e-07,8.469902120000001e-08,6.727882403e-08,5.344146939e-08,4.2450067950000004e-08,3.371928732e-08,2.6784182090000002e-08,2.1275432160000003e-08,1.6899676529999998e-08,1.3423890169999999e-08,1.0662974979999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,46.6,2.9025755029999997e-07,2.305597661e-07,1.831401317e-07,1.454733779e-07,1.1555361274999999e-07,9.178749542999999e-08,7.290940023000001e-08,5.791399539e-08,4.600272165e-08,3.654126048e-08,2.9025755029999997e-08,2.305597661e-08,1.8314013169999997e-08,1.4547337789999998e-08,1.1555361274999999e-08,9.178749543e-09,7.290940023000001e-09,5.7913995389999995e-09,4.600272165e-09,3.654126048e-09,2.902575503e-09,2.305597661e-09,1.831401317e-09,1.454733779e-09,1.1555361274999999e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,46.8,9.225760219999999e-09,7.3282818299999995e-09,5.82106111e-09,4.6238332499999995e-09,3.6728412300000002e-09,2.91744154e-09,2.31740618e-09,1.8407811499999999e-09,1.4621844400000001e-09,1.1614544000000001e-09,9.22576022e-10,7.328281830000001e-10,5.82106111e-10,4.6238332500000004e-10,3.67284123e-10,2.91744154e-10,2.31740618e-10,1.84078115e-10,1.46218444e-10,1.1614544000000001e-10,9.22576022e-11,7.328281829999999e-11,5.82106111e-11,4.6238332500000004e-11,3.67284123e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,42.0,1.3786701099999999e-08,1.0951165900000002e-08,8.6988203e-09,6.9097186e-09,5.4885846e-09,4.3597377e-09,3.4630627000000003e-09,2.7508085e-09,2.18504489e-09,1.7356428399999998e-09,1.37867011e-09,1.0951165900000002e-09,8.6988203e-10,6.9097186e-10,5.488584600000001e-10,4.3597377e-10,3.4630627e-10,2.7508085e-10,2.1850448900000002e-10,1.73564284e-10,1.37867011e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
